Week,CV,Simulated
358,0.250695638,"1000 weeks, simulation"
358,0.533562404,"1000 weeks, simulation"
358,0.40906354,"1000 weeks, simulation"
359,0.510967674,"1000 weeks, simulation"
359,0.376001704,"1000 weeks, simulation"
359,0.335165007,"1000 weeks, simulation"
359,0.38482795,"1000 weeks, simulation"
359,0.309028039,"1000 weeks, simulation"
359,0.33449126,"1000 weeks, simulation"
359,0.535696559,"1000 weeks, simulation"
359,0.483557091,"1000 weeks, simulation"
359,0.550873738,"1000 weeks, simulation"
359,0.311455384,"1000 weeks, simulation"
359,0.560755606,"1000 weeks, simulation"
359,0.539712102,"1000 weeks, simulation"
359,0.249023742,"1000 weeks, simulation"
359,0.413908189,"1000 weeks, simulation"
359,0.464649054,"1000 weeks, simulation"
359,0.416148053,"1000 weeks, simulation"
359,0.397088935,"1000 weeks, simulation"
359,0.441752408,"1000 weeks, simulation"
359,0.218069243,"1000 weeks, simulation"
359,0.482272572,"1000 weeks, simulation"
360,0.133597224,"1000 weeks, simulation"
360,0.089875471,"1000 weeks, simulation"
360,0.171596798,"1000 weeks, simulation"
360,0.330256713,"1000 weeks, simulation"
360,0.156214069,"1000 weeks, simulation"
360,0.221462468,"1000 weeks, simulation"
360,0.236915373,"1000 weeks, simulation"
360,0.259202959,"1000 weeks, simulation"
360,0.131180787,"1000 weeks, simulation"
360,0.333691715,"1000 weeks, simulation"
360,0.148850331,"1000 weeks, simulation"
360,0.122734036,"1000 weeks, simulation"
360,0.551695902,"1000 weeks, simulation"
360,0.158683975,"1000 weeks, simulation"
360,0.222791874,"1000 weeks, simulation"
360,0.237500873,"1000 weeks, simulation"
360,0.139761456,"1000 weeks, simulation"
360,0.101496803,"1000 weeks, simulation"
360,0.115507692,"1000 weeks, simulation"
360,0.160463861,"1000 weeks, simulation"
361,0.267628687,"1000 weeks, simulation"
361,0.195400448,"1000 weeks, simulation"
361,0.1616037,"1000 weeks, simulation"
361,0.25957196,"1000 weeks, simulation"
361,0.191114077,"1000 weeks, simulation"
361,0.18302117,"1000 weeks, simulation"
361,0.227419746,"1000 weeks, simulation"
361,0.250948747,"1000 weeks, simulation"
361,0.327343692,"1000 weeks, simulation"
361,0.325629236,"1000 weeks, simulation"
361,0.246667073,"1000 weeks, simulation"
361,0.163093793,"1000 weeks, simulation"
361,0.189258055,"1000 weeks, simulation"
361,0.185159573,"1000 weeks, simulation"
361,0.320987878,"1000 weeks, simulation"
361,0.253432953,"1000 weeks, simulation"
361,0.277534398,"1000 weeks, simulation"
361,0.197248246,"1000 weeks, simulation"
361,0.201458596,"1000 weeks, simulation"
361,0.16302804,"1000 weeks, simulation"
362,0.365041524,"1000 weeks, simulation"
362,0.278527116,"1000 weeks, simulation"
362,0.134313844,"1000 weeks, simulation"
362,0.172768183,"1000 weeks, simulation"
362,0.252204396,"1000 weeks, simulation"
362,0.183346731,"1000 weeks, simulation"
362,0.777967629,"1000 weeks, simulation"
362,0.557120919,"1000 weeks, simulation"
362,0.065707795,"1000 weeks, simulation"
362,0.185080674,"1000 weeks, simulation"
362,0.182389022,"1000 weeks, simulation"
362,1.587193183,"1000 weeks, simulation"
362,0.290010531,"1000 weeks, simulation"
362,0.187381234,"1000 weeks, simulation"
362,0.238308039,"1000 weeks, simulation"
362,0.294222472,"1000 weeks, simulation"
362,0.180832187,"1000 weeks, simulation"
362,0.173448185,"1000 weeks, simulation"
362,0.186876506,"1000 weeks, simulation"
362,1.580829371,"1000 weeks, simulation"
363,0.310197451,"1000 weeks, simulation"
363,0.185720209,"1000 weeks, simulation"
363,0.202785015,"1000 weeks, simulation"
363,0.096438393,"1000 weeks, simulation"
363,0.410953515,"1000 weeks, simulation"
363,0.233236054,"1000 weeks, simulation"
363,0.432162658,"1000 weeks, simulation"
363,0.257198197,"1000 weeks, simulation"
363,0.262921125,"1000 weeks, simulation"
363,0.241717015,"1000 weeks, simulation"
363,0.352485473,"1000 weeks, simulation"
363,0.33171427,"1000 weeks, simulation"
363,0.242075805,"1000 weeks, simulation"
363,0.161933413,"1000 weeks, simulation"
363,0.187716801,"1000 weeks, simulation"
363,0.149798482,"1000 weeks, simulation"
363,0.34720351,"1000 weeks, simulation"
363,0.184475108,"1000 weeks, simulation"
363,0.071918166,"1000 weeks, simulation"
363,0.269023837,"1000 weeks, simulation"
364,0.196611051,"1000 weeks, simulation"
364,0.258291667,"1000 weeks, simulation"
364,0.32801828,"1000 weeks, simulation"
364,0.154895772,"1000 weeks, simulation"
364,0.19253102,"1000 weeks, simulation"
364,0.129993204,"1000 weeks, simulation"
364,0.512709234,"1000 weeks, simulation"
364,0.214719296,"1000 weeks, simulation"
364,0.13388637,"1000 weeks, simulation"
364,0.128200719,"1000 weeks, simulation"
364,0.153900377,"1000 weeks, simulation"
364,0.66704628,"1000 weeks, simulation"
364,0.268446869,"1000 weeks, simulation"
364,0.301090151,"1000 weeks, simulation"
364,0.443650163,"1000 weeks, simulation"
364,0.121989515,"1000 weeks, simulation"
364,0.084390882,"1000 weeks, simulation"
364,0.209891566,"1000 weeks, simulation"
364,0.190728501,"1000 weeks, simulation"
364,0.318816073,"1000 weeks, simulation"
365,0.227632548,"1000 weeks, simulation"
365,0.279180436,"1000 weeks, simulation"
365,0.058263629,"1000 weeks, simulation"
365,0.072460908,"1000 weeks, simulation"
365,0.10589701,"1000 weeks, simulation"
365,0.157101616,"1000 weeks, simulation"
365,0.160866406,"1000 weeks, simulation"
365,0.131245994,"1000 weeks, simulation"
365,0.739486635,"1000 weeks, simulation"
365,0.037996738,"1000 weeks, simulation"
365,0.276417898,"1000 weeks, simulation"
365,0.123560024,"1000 weeks, simulation"
365,0.269890781,"1000 weeks, simulation"
365,0.166809297,"1000 weeks, simulation"
365,0.046116106,"1000 weeks, simulation"
365,0.323232918,"1000 weeks, simulation"
365,0.084378471,"1000 weeks, simulation"
365,0.263322515,"1000 weeks, simulation"
365,0.216413139,"1000 weeks, simulation"
365,0.07059917,"1000 weeks, simulation"
366,0.344323028,"1000 weeks, simulation"
366,0.463358254,"1000 weeks, simulation"
366,0.128727427,"1000 weeks, simulation"
366,0.556585569,"1000 weeks, simulation"
366,0.354057252,"1000 weeks, simulation"
366,0.344483407,"1000 weeks, simulation"
366,0.137694493,"1000 weeks, simulation"
366,0.2786635,"1000 weeks, simulation"
366,0.127245924,"1000 weeks, simulation"
366,0.21309914,"1000 weeks, simulation"
366,0.346997929,"1000 weeks, simulation"
366,0.11773523,"1000 weeks, simulation"
366,0.173850058,"1000 weeks, simulation"
366,0.126318855,"1000 weeks, simulation"
366,0.303860667,"1000 weeks, simulation"
366,0.187256282,"1000 weeks, simulation"
366,0.184490039,"1000 weeks, simulation"
366,0.38774703,"1000 weeks, simulation"
366,0.177768716,"1000 weeks, simulation"
366,0.251064694,"1000 weeks, simulation"
367,0.153856099,"1000 weeks, simulation"
367,0.223202764,"1000 weeks, simulation"
367,0.289063294,"1000 weeks, simulation"
367,0.350294373,"1000 weeks, simulation"
367,0.44549193,"1000 weeks, simulation"
367,0.378207129,"1000 weeks, simulation"
367,0.153558741,"1000 weeks, simulation"
367,0.10467062,"1000 weeks, simulation"
367,0.258113332,"1000 weeks, simulation"
367,0.284767404,"1000 weeks, simulation"
367,0.299386996,"1000 weeks, simulation"
367,0.212671043,"1000 weeks, simulation"
367,0.129829281,"1000 weeks, simulation"
367,0.095721618,"1000 weeks, simulation"
367,0.286541357,"1000 weeks, simulation"
367,0.270621762,"1000 weeks, simulation"
367,0.038963941,"1000 weeks, simulation"
367,0.352622776,"1000 weeks, simulation"
367,0.103434396,"1000 weeks, simulation"
367,0.095758981,"1000 weeks, simulation"
368,0.166436525,"1000 weeks, simulation"
368,0.227742747,"1000 weeks, simulation"
368,0.169495478,"1000 weeks, simulation"
368,0.258694224,"1000 weeks, simulation"
368,0.135742778,"1000 weeks, simulation"
368,0.311518446,"1000 weeks, simulation"
368,0.257197673,"1000 weeks, simulation"
368,0.25719699,"1000 weeks, simulation"
368,0.234883054,"1000 weeks, simulation"
368,0.148337827,"1000 weeks, simulation"
368,0.186050195,"1000 weeks, simulation"
368,0.381942879,"1000 weeks, simulation"
368,0.22469574,"1000 weeks, simulation"
368,0.21758187,"1000 weeks, simulation"
368,0.12705959,"1000 weeks, simulation"
368,0.220074684,"1000 weeks, simulation"
368,0.288978882,"1000 weeks, simulation"
368,0.413291476,"1000 weeks, simulation"
368,0.489594677,"1000 weeks, simulation"
368,0.25302175,"1000 weeks, simulation"
369,0.307752097,"1000 weeks, simulation"
369,0.053566202,"1000 weeks, simulation"
369,0.166313781,"1000 weeks, simulation"
369,0.191507555,"1000 weeks, simulation"
369,0.036262282,"1000 weeks, simulation"
369,0.075724243,"1000 weeks, simulation"
369,0.130551244,"1000 weeks, simulation"
369,0.222562763,"1000 weeks, simulation"
369,0.16076916,"1000 weeks, simulation"
369,0.170801925,"1000 weeks, simulation"
369,0.186881606,"1000 weeks, simulation"
369,0.644366999,"1000 weeks, simulation"
369,0.037525965,"1000 weeks, simulation"
369,0.037903455,"1000 weeks, simulation"
369,0.161301489,"1000 weeks, simulation"
369,0.164763171,"1000 weeks, simulation"
369,0.119625099,"1000 weeks, simulation"
369,0.088566629,"1000 weeks, simulation"
369,0.514354549,"1000 weeks, simulation"
369,0.501286166,"1000 weeks, simulation"
370,0.340918257,"1000 weeks, simulation"
370,0.31655388,"1000 weeks, simulation"
370,0.24948844,"1000 weeks, simulation"
370,0.168955406,"1000 weeks, simulation"
370,0.196101842,"1000 weeks, simulation"
370,0.164451884,"1000 weeks, simulation"
370,0.283975933,"1000 weeks, simulation"
370,0.316797398,"1000 weeks, simulation"
370,0.128221659,"1000 weeks, simulation"
370,0.201484548,"1000 weeks, simulation"
370,0.183994437,"1000 weeks, simulation"
370,0.209969748,"1000 weeks, simulation"
370,0.175061753,"1000 weeks, simulation"
370,0.248914071,"1000 weeks, simulation"
370,0.230897448,"1000 weeks, simulation"
370,0.226072025,"1000 weeks, simulation"
370,0.311449522,"1000 weeks, simulation"
370,0.172707533,"1000 weeks, simulation"
370,0.205344677,"1000 weeks, simulation"
370,0.32012038,"1000 weeks, simulation"
371,0.131885978,"1000 weeks, simulation"
371,0.09868748,"1000 weeks, simulation"
371,0.252943926,"1000 weeks, simulation"
371,0.080963107,"1000 weeks, simulation"
371,0.175150097,"1000 weeks, simulation"
371,0.186452256,"1000 weeks, simulation"
371,0.053236888,"1000 weeks, simulation"
371,0.091366282,"1000 weeks, simulation"
371,0.336372497,"1000 weeks, simulation"
371,0.35588145,"1000 weeks, simulation"
371,0.095791766,"1000 weeks, simulation"
371,0.065265541,"1000 weeks, simulation"
371,0.27962481,"1000 weeks, simulation"
371,0.158925179,"1000 weeks, simulation"
371,0.145365879,"1000 weeks, simulation"
371,0.060105247,"1000 weeks, simulation"
371,0.152202569,"1000 weeks, simulation"
371,0.307116547,"1000 weeks, simulation"
371,0.052103249,"1000 weeks, simulation"
371,0.064066549,"1000 weeks, simulation"
372,0.084066972,"1000 weeks, simulation"
372,0.271080279,"1000 weeks, simulation"
372,0.055183501,"1000 weeks, simulation"
372,0.210281071,"1000 weeks, simulation"
372,0.248503339,"1000 weeks, simulation"
372,0.282458117,"1000 weeks, simulation"
372,0.077910768,"1000 weeks, simulation"
372,0.079777721,"1000 weeks, simulation"
372,0.14025329,"1000 weeks, simulation"
372,0.100307626,"1000 weeks, simulation"
372,0.124147566,"1000 weeks, simulation"
372,0.079955342,"1000 weeks, simulation"
372,0.18005823,"1000 weeks, simulation"
372,0.215576477,"1000 weeks, simulation"
372,0.096191189,"1000 weeks, simulation"
372,0.403632543,"1000 weeks, simulation"
372,0.119664217,"1000 weeks, simulation"
372,0.117886749,"1000 weeks, simulation"
372,0.102889156,"1000 weeks, simulation"
372,0.096814655,"1000 weeks, simulation"
373,0.421084219,"1000 weeks, simulation"
373,0.387940315,"1000 weeks, simulation"
373,1.005289541,"1000 weeks, simulation"
373,0.81911936,"1000 weeks, simulation"
373,0.207728965,"1000 weeks, simulation"
373,0.13739485,"1000 weeks, simulation"
373,0.135984996,"1000 weeks, simulation"
373,0.124418275,"1000 weeks, simulation"
373,0.141671211,"1000 weeks, simulation"
373,0.096841088,"1000 weeks, simulation"
373,0.538165436,"1000 weeks, simulation"
373,0.487297317,"1000 weeks, simulation"
373,0.361107345,"1000 weeks, simulation"
373,0.201509491,"1000 weeks, simulation"
373,0.607394457,"1000 weeks, simulation"
373,0.215902851,"1000 weeks, simulation"
373,0.420761296,"1000 weeks, simulation"
373,0.239347686,"1000 weeks, simulation"
373,0.096181898,"1000 weeks, simulation"
373,1.44037581,"1000 weeks, simulation"
374,0.193693709,"1000 weeks, simulation"
374,0.596932706,"1000 weeks, simulation"
374,0.129452991,"1000 weeks, simulation"
374,0.219668568,"1000 weeks, simulation"
374,0.286513528,"1000 weeks, simulation"
374,0.325657921,"1000 weeks, simulation"
374,0.209570608,"1000 weeks, simulation"
374,0.843874582,"1000 weeks, simulation"
374,0.451534997,"1000 weeks, simulation"
374,0.514652478,"1000 weeks, simulation"
374,0.54127994,"1000 weeks, simulation"
374,0.473713949,"1000 weeks, simulation"
374,0.274872785,"1000 weeks, simulation"
374,0.122487282,"1000 weeks, simulation"
374,0.462486561,"1000 weeks, simulation"
374,0.170313834,"1000 weeks, simulation"
374,0.212722864,"1000 weeks, simulation"
374,0.287097626,"1000 weeks, simulation"
374,0.149697858,"1000 weeks, simulation"
374,0.249751306,"1000 weeks, simulation"
375,0.125272173,"1000 weeks, simulation"
375,0.131265819,"1000 weeks, simulation"
375,0.298749349,"1000 weeks, simulation"
375,0.057040326,"1000 weeks, simulation"
375,0.12817398,"1000 weeks, simulation"
375,0.090369753,"1000 weeks, simulation"
375,0.156373972,"1000 weeks, simulation"
375,0.143104554,"1000 weeks, simulation"
375,0.171960416,"1000 weeks, simulation"
375,0.375590987,"1000 weeks, simulation"
375,0.227755751,"1000 weeks, simulation"
375,0.132493188,"1000 weeks, simulation"
375,0.145944928,"1000 weeks, simulation"
375,0.482542815,"1000 weeks, simulation"
375,0.27084075,"1000 weeks, simulation"
375,0.283944794,"1000 weeks, simulation"
375,0.128643168,"1000 weeks, simulation"
375,0.099447279,"1000 weeks, simulation"
375,0.118006548,"1000 weeks, simulation"
375,0.174338853,"1000 weeks, simulation"
376,0.190908757,"1000 weeks, simulation"
376,0.191926668,"1000 weeks, simulation"
376,0.163267069,"1000 weeks, simulation"
376,0.10766748,"1000 weeks, simulation"
376,0.3275792,"1000 weeks, simulation"
376,0.44208066,"1000 weeks, simulation"
376,0.245235995,"1000 weeks, simulation"
376,0.392538002,"1000 weeks, simulation"
376,0.209973832,"1000 weeks, simulation"
376,0.237296537,"1000 weeks, simulation"
376,0.11040519,"1000 weeks, simulation"
376,0.259874915,"1000 weeks, simulation"
376,0.226349291,"1000 weeks, simulation"
376,0.216837733,"1000 weeks, simulation"
376,0.254030769,"1000 weeks, simulation"
376,0.257476375,"1000 weeks, simulation"
376,0.243208994,"1000 weeks, simulation"
376,0.149413858,"1000 weeks, simulation"
376,0.205042383,"1000 weeks, simulation"
376,0.199573948,"1000 weeks, simulation"
377,0.342963539,"1000 weeks, simulation"
377,0.315413264,"1000 weeks, simulation"
377,0.303657857,"1000 weeks, simulation"
377,0.262220223,"1000 weeks, simulation"
377,0.224277244,"1000 weeks, simulation"
377,0.392301243,"1000 weeks, simulation"
377,0.301282421,"1000 weeks, simulation"
377,0.272556865,"1000 weeks, simulation"
377,0.315169195,"1000 weeks, simulation"
377,0.235805252,"1000 weeks, simulation"
377,0.38778663,"1000 weeks, simulation"
377,0.263308515,"1000 weeks, simulation"
377,0.313915456,"1000 weeks, simulation"
377,0.246996326,"1000 weeks, simulation"
377,0.263994155,"1000 weeks, simulation"
377,0.245540321,"1000 weeks, simulation"
377,0.343583432,"1000 weeks, simulation"
377,0.37679478,"1000 weeks, simulation"
377,0.356701546,"1000 weeks, simulation"
377,0.219597284,"1000 weeks, simulation"
378,0.245456832,"1000 weeks, simulation"
378,0.285006306,"1000 weeks, simulation"
378,0.147367057,"1000 weeks, simulation"
378,0.141035351,"1000 weeks, simulation"
378,0.297723029,"1000 weeks, simulation"
378,0.384406713,"1000 weeks, simulation"
378,0.104699483,"1000 weeks, simulation"
378,0.239065243,"1000 weeks, simulation"
378,0.381030729,"1000 weeks, simulation"
378,0.341971004,"1000 weeks, simulation"
378,0.171016769,"1000 weeks, simulation"
378,0.164688274,"1000 weeks, simulation"
378,0.314189112,"1000 weeks, simulation"
378,0.066027845,"1000 weeks, simulation"
378,0.19224996,"1000 weeks, simulation"
378,0.090814352,"1000 weeks, simulation"
378,0.241740527,"1000 weeks, simulation"
378,0.117196758,"1000 weeks, simulation"
378,0.397984484,"1000 weeks, simulation"
378,0.180737324,"1000 weeks, simulation"
379,0.14122808,"1000 weeks, simulation"
379,0.063005303,"1000 weeks, simulation"
379,0.249590406,"1000 weeks, simulation"
379,0.15424384,"1000 weeks, simulation"
379,0.215004839,"1000 weeks, simulation"
379,0.23457592,"1000 weeks, simulation"
379,0.240592144,"1000 weeks, simulation"
379,0.131449141,"1000 weeks, simulation"
379,0.331377412,"1000 weeks, simulation"
379,0.140038946,"1000 weeks, simulation"
379,0.352708289,"1000 weeks, simulation"
379,0.195264365,"1000 weeks, simulation"
379,0.22187126,"1000 weeks, simulation"
379,0.235718166,"1000 weeks, simulation"
379,0.21154928,"1000 weeks, simulation"
379,0.366723097,"1000 weeks, simulation"
379,0.236719979,"1000 weeks, simulation"
379,0.369058974,"1000 weeks, simulation"
379,0.279384563,"1000 weeks, simulation"
379,0.340987136,"1000 weeks, simulation"
380,0.249190784,"1000 weeks, simulation"
380,0.404250258,"1000 weeks, simulation"
380,0.21515601,"1000 weeks, simulation"
380,0.146080245,"1000 weeks, simulation"
380,0.248107654,"1000 weeks, simulation"
380,0.233314859,"1000 weeks, simulation"
380,0.179171754,"1000 weeks, simulation"
380,0.186024434,"1000 weeks, simulation"
380,0.254929115,"1000 weeks, simulation"
380,0.123876253,"1000 weeks, simulation"
380,0.144270747,"1000 weeks, simulation"
380,0.270515134,"1000 weeks, simulation"
380,0.214518327,"1000 weeks, simulation"
380,0.176739307,"1000 weeks, simulation"
380,0.359285522,"1000 weeks, simulation"
380,0.20232362,"1000 weeks, simulation"
380,0.401699182,"1000 weeks, simulation"
380,0.21822875,"1000 weeks, simulation"
380,0.088712215,"1000 weeks, simulation"
380,0.193829781,"1000 weeks, simulation"
381,0.057697274,"1000 weeks, simulation"
381,0.163133555,"1000 weeks, simulation"
381,0.122990704,"1000 weeks, simulation"
381,0.179316838,"1000 weeks, simulation"
381,0.165432095,"1000 weeks, simulation"
381,0.038637586,"1000 weeks, simulation"
381,0.15766179,"1000 weeks, simulation"
381,0.244289018,"1000 weeks, simulation"
381,0.102408275,"1000 weeks, simulation"
381,0.332736146,"1000 weeks, simulation"
381,0.211565107,"1000 weeks, simulation"
381,0.055606983,"1000 weeks, simulation"
381,0.137087981,"1000 weeks, simulation"
381,0.075094364,"1000 weeks, simulation"
381,0.148144044,"1000 weeks, simulation"
381,0.139738617,"1000 weeks, simulation"
381,0.255659436,"1000 weeks, simulation"
381,0.759182229,"1000 weeks, simulation"
381,0.122145915,"1000 weeks, simulation"
381,0.179156603,"1000 weeks, simulation"
382,0.312878217,"1000 weeks, simulation"
382,0.15274469,"1000 weeks, simulation"
382,0.060787773,"1000 weeks, simulation"
382,0.251992259,"1000 weeks, simulation"
382,0.168823529,"1000 weeks, simulation"
382,0.242865073,"1000 weeks, simulation"
382,0.234579465,"1000 weeks, simulation"
382,0.171779517,"1000 weeks, simulation"
382,0.114401489,"1000 weeks, simulation"
382,0.166151864,"1000 weeks, simulation"
382,0.082779068,"1000 weeks, simulation"
382,0.14141846,"1000 weeks, simulation"
382,0.183949822,"1000 weeks, simulation"
382,0.321254906,"1000 weeks, simulation"
382,0.158969853,"1000 weeks, simulation"
382,0.100414525,"1000 weeks, simulation"
382,0.131705882,"1000 weeks, simulation"
382,0.143911125,"1000 weeks, simulation"
382,0.214483535,"1000 weeks, simulation"
382,0.203821966,"1000 weeks, simulation"
383,0.1827089,"1000 weeks, simulation"
383,0.123351759,"1000 weeks, simulation"
383,0.347834354,"1000 weeks, simulation"
383,0.244053804,"1000 weeks, simulation"
383,0.22168466,"1000 weeks, simulation"
383,0.190819083,"1000 weeks, simulation"
383,0.295370939,"1000 weeks, simulation"
383,0.295438616,"1000 weeks, simulation"
383,0.199269636,"1000 weeks, simulation"
383,0.192969143,"1000 weeks, simulation"
383,0.302110278,"1000 weeks, simulation"
383,0.242039969,"1000 weeks, simulation"
383,0.341662847,"1000 weeks, simulation"
383,0.287405993,"1000 weeks, simulation"
383,0.213041109,"1000 weeks, simulation"
383,0.200337399,"1000 weeks, simulation"
383,0.30436832,"1000 weeks, simulation"
383,0.229585944,"1000 weeks, simulation"
383,0.495912731,"1000 weeks, simulation"
383,0.423989023,"1000 weeks, simulation"
384,0.090199514,"1000 weeks, simulation"
384,0.068208458,"1000 weeks, simulation"
384,0.098097772,"1000 weeks, simulation"
384,0.19528005,"1000 weeks, simulation"
384,0.240712058,"1000 weeks, simulation"
384,0.110318062,"1000 weeks, simulation"
384,0.169052311,"1000 weeks, simulation"
384,0.160516375,"1000 weeks, simulation"
384,0.246842112,"1000 weeks, simulation"
384,0.492019146,"1000 weeks, simulation"
384,0.366207394,"1000 weeks, simulation"
384,0.100230624,"1000 weeks, simulation"
384,0.096741016,"1000 weeks, simulation"
384,0.297631732,"1000 weeks, simulation"
384,0.08935664,"1000 weeks, simulation"
384,0.126957295,"1000 weeks, simulation"
384,0.22640492,"1000 weeks, simulation"
384,0.528560362,"1000 weeks, simulation"
384,0.114513775,"1000 weeks, simulation"
384,0.129896859,"1000 weeks, simulation"
385,0.441216719,"1000 weeks, simulation"
385,0.328721572,"1000 weeks, simulation"
385,0.315414563,"1000 weeks, simulation"
385,0.398755904,"1000 weeks, simulation"
385,0.369049594,"1000 weeks, simulation"
385,0.344424367,"1000 weeks, simulation"
385,0.404760813,"1000 weeks, simulation"
385,0.426744191,"1000 weeks, simulation"
385,0.569887697,"1000 weeks, simulation"
385,0.26666008,"1000 weeks, simulation"
385,0.248210757,"1000 weeks, simulation"
385,0.253031933,"1000 weeks, simulation"
385,0.296558223,"1000 weeks, simulation"
385,0.48466084,"1000 weeks, simulation"
385,0.352390656,"1000 weeks, simulation"
385,0.271892525,"1000 weeks, simulation"
385,0.333903051,"1000 weeks, simulation"
385,0.345379045,"1000 weeks, simulation"
385,0.320594626,"1000 weeks, simulation"
385,0.272041013,"1000 weeks, simulation"
386,0.202495085,"1000 weeks, simulation"
386,0.312035472,"1000 weeks, simulation"
386,0.182822773,"1000 weeks, simulation"
386,0.210458693,"1000 weeks, simulation"
386,0.161738059,"1000 weeks, simulation"
386,0.205763871,"1000 weeks, simulation"
386,0.383679644,"1000 weeks, simulation"
386,0.187367237,"1000 weeks, simulation"
386,0.181326794,"1000 weeks, simulation"
386,0.18195205,"1000 weeks, simulation"
386,0.250273206,"1000 weeks, simulation"
386,0.391518708,"1000 weeks, simulation"
386,0.16187096,"1000 weeks, simulation"
386,0.324752814,"1000 weeks, simulation"
386,0.240879326,"1000 weeks, simulation"
386,0.438279439,"1000 weeks, simulation"
386,0.168793591,"1000 weeks, simulation"
386,0.160919966,"1000 weeks, simulation"
386,0.06566086,"1000 weeks, simulation"
386,0.509506169,"1000 weeks, simulation"
387,0.279642571,"1000 weeks, simulation"
387,0.344793264,"1000 weeks, simulation"
387,0.363446302,"1000 weeks, simulation"
387,0.357741324,"1000 weeks, simulation"
387,0.288984588,"1000 weeks, simulation"
387,0.181967842,"1000 weeks, simulation"
387,0.570163679,"1000 weeks, simulation"
387,0.338674385,"1000 weeks, simulation"
387,0.295555386,"1000 weeks, simulation"
387,0.323108343,"1000 weeks, simulation"
387,0.379075277,"1000 weeks, simulation"
387,0.379232831,"1000 weeks, simulation"
387,0.533156174,"1000 weeks, simulation"
387,0.15962462,"1000 weeks, simulation"
387,0.432626032,"1000 weeks, simulation"
387,0.470842535,"1000 weeks, simulation"
387,0.342412753,"1000 weeks, simulation"
387,0.273865294,"1000 weeks, simulation"
387,0.303788321,"1000 weeks, simulation"
387,0.286551951,"1000 weeks, simulation"
388,0.104290698,"1000 weeks, simulation"
388,0.065616361,"1000 weeks, simulation"
388,0.500713419,"1000 weeks, simulation"
388,0.057455822,"1000 weeks, simulation"
388,0.453229848,"1000 weeks, simulation"
388,0.234164576,"1000 weeks, simulation"
388,0.292536778,"1000 weeks, simulation"
388,0.563556292,"1000 weeks, simulation"
388,0.295000014,"1000 weeks, simulation"
388,0.108840546,"1000 weeks, simulation"
388,0.152059383,"1000 weeks, simulation"
388,0.51868479,"1000 weeks, simulation"
388,0.187042722,"1000 weeks, simulation"
388,0.201453396,"1000 weeks, simulation"
388,0.183326916,"1000 weeks, simulation"
388,0.267641459,"1000 weeks, simulation"
388,0.657412233,"1000 weeks, simulation"
388,0.10707559,"1000 weeks, simulation"
388,0.117868721,"1000 weeks, simulation"
388,0.126912408,"1000 weeks, simulation"
389,0.235126203,"1000 weeks, simulation"
389,0.147828865,"1000 weeks, simulation"
389,0.224918823,"1000 weeks, simulation"
389,0.090174527,"1000 weeks, simulation"
389,0.290842309,"1000 weeks, simulation"
389,0.169327316,"1000 weeks, simulation"
389,0.192791979,"1000 weeks, simulation"
389,0.126341604,"1000 weeks, simulation"
389,0.244553399,"1000 weeks, simulation"
389,0.155425827,"1000 weeks, simulation"
389,0.101800223,"1000 weeks, simulation"
389,0.285041627,"1000 weeks, simulation"
389,0.171072033,"1000 weeks, simulation"
389,0.103591033,"1000 weeks, simulation"
389,0.110493252,"1000 weeks, simulation"
389,0.22081598,"1000 weeks, simulation"
389,0.272247009,"1000 weeks, simulation"
389,0.167335549,"1000 weeks, simulation"
389,0.229831096,"1000 weeks, simulation"
389,0.095192081,"1000 weeks, simulation"
390,0.372737856,"1000 weeks, simulation"
390,0.374969298,"1000 weeks, simulation"
390,0.222130453,"1000 weeks, simulation"
390,0.367227958,"1000 weeks, simulation"
390,0.344764999,"1000 weeks, simulation"
390,0.541458724,"1000 weeks, simulation"
390,0.205067741,"1000 weeks, simulation"
390,0.146220976,"1000 weeks, simulation"
390,0.104191541,"1000 weeks, simulation"
390,0.051027005,"1000 weeks, simulation"
390,0.164181999,"1000 weeks, simulation"
390,0.129352314,"1000 weeks, simulation"
390,0.163290966,"1000 weeks, simulation"
390,0.300474039,"1000 weeks, simulation"
390,0.562240786,"1000 weeks, simulation"
390,0.072031,"1000 weeks, simulation"
390,0.32075928,"1000 weeks, simulation"
390,0.313164702,"1000 weeks, simulation"
390,0.136463008,"1000 weeks, simulation"
390,0.456383247,"1000 weeks, simulation"
391,0.322795516,"1000 weeks, simulation"
391,0.464426153,"1000 weeks, simulation"
391,0.127548469,"1000 weeks, simulation"
391,0.578836364,"1000 weeks, simulation"
391,0.445804256,"1000 weeks, simulation"
391,0.512274799,"1000 weeks, simulation"
391,0.343496508,"1000 weeks, simulation"
391,0.509475964,"1000 weeks, simulation"
391,0.305692531,"1000 weeks, simulation"
391,0.61104639,"1000 weeks, simulation"
391,0.110973869,"1000 weeks, simulation"
391,0.365255415,"1000 weeks, simulation"
391,0.443765558,"1000 weeks, simulation"
391,0.214022613,"1000 weeks, simulation"
391,0.254037552,"1000 weeks, simulation"
391,0.205390665,"1000 weeks, simulation"
391,0.27604814,"1000 weeks, simulation"
391,0.268234776,"1000 weeks, simulation"
391,0.374997283,"1000 weeks, simulation"
391,0.31349629,"1000 weeks, simulation"
392,0.336234671,"1000 weeks, simulation"
392,0.157662579,"1000 weeks, simulation"
392,0.28256397,"1000 weeks, simulation"
