,xs,EHA105,GV3101,best
648,131.48648648648648,2.766383053011133,2.153818978332317,1.8593543006080042
649,131.68168168168165,2.7648676412021107,2.152990572500969,1.858741448300513
650,131.87687687687685,2.763357541865849,2.1521649361793855,1.858130611300859
651,132.07207207207205,2.761852727340063,2.1513420555627194,1.8575217797174643
652,132.26726726726724,2.7603531701528543,2.1505219169373615,1.856914943723185
653,132.46246246246244,2.7588588430210867,2.149704506680191,1.8563100935547883
654,132.65765765765764,2.757369718848778,2.148889811257834,1.855707219512435
655,132.85285285285283,2.7558857707255076,2.148077817225928,1.8551063119591689
656,133.04804804804803,2.754406971924839,2.147268511228395,1.8545073613204075
657,133.24324324324323,2.752933295902763,2.146461879996718,1.8539103580834406
658,133.43843843843842,2.751464716296147,2.1456579103492293,1.8533152927969319
659,133.63363363363362,2.750001206921213,2.1448565891904017,1.8527221560704268
660,133.82882882882882,2.7485427417720207,2.1440579035101512,1.852130938573865
661,134.02402402402402,2.7470892950189683,2.1432618403831403,1.8515416310370947
662,134.2192192192192,2.7456408410073108,2.142468386968093,1.850954224249396
663,134.4144144144144,2.7441973542556926,2.1416775305071174,1.850368709059006
664,134.6096096096096,2.742758809454691,2.1408892583250267,1.8497850763726493
665,134.8048048048048,2.7413251814653803,2.1401035578286773,1.8492033171550715
666,135.0,2.739896445317903,2.1393204165063064,1.8486234224285802
667,135.1951951951952,2.738472576210064,2.1385398219268783,1.8480453832725876
668,135.3903903903904,2.7370535495059305,2.1377617617394353,1.8474691908231582
669,135.58558558558556,2.7356393407344504,2.1369862236724586,1.8468948362725617
670,135.78078078078076,2.7342299255880826,2.1362131955332306,1.8463223108688283
671,135.97597597597596,2.7328252799214434,2.1354426652072056,1.84575160591531
672,136.17117117117115,2.7314253797499637,2.1346746206573886,1.8451827127702463
673,136.36636636636635,2.730030201248557,2.133909049923716,1.8446156228463306
674,136.56156156156155,2.7286397207503095,2.1331459411224434,1.8440503276102849
675,136.75675675675674,2.7272539147451718,2.1323852824455414,1.8434868185824365
676,136.95195195195194,2.725872759878673,2.1316270621600957,1.8429250873362986
677,137.14714714714714,2.724496232950641,2.130871268607711,1.842365125498154
678,137.34234234234233,2.7231243109139367,2.1301178902039237,1.8418069247466449
679,137.53753753753753,2.721756970873205,2.1293669154376182,1.841250476812366
680,137.73273273273273,2.7203941900836326,2.1286183328704498,1.8406957734774596
681,137.92792792792793,2.7190359459497184,2.1278721311362707,1.840142806575215
682,138.12312312312312,2.7176822160240586,2.1271282989405664,1.839591567989673
683,138.31831831831832,2.716332978006143,2.1263868250598907,1.8390420496552349
684,138.51351351351352,2.714988209741161,2.1256476983413113,1.8384942435562701
685,138.7087087087087,2.7136478892188203,2.124910907701858,1.8379481417267338
686,138.90390390390388,2.712311994572179,2.1241764421279776,1.837403736249783
687,139.09909909909908,2.7109805040764834,2.123444290674992,1.8368610192573993
688,139.29429429429428,2.7096533961480254,2.1227144424665627,1.836319982930014
689,139.48948948948947,2.708330649343001,2.121986886694161,1.8357806194961364
690,139.68468468468467,2.707012242356389,2.12126161261654,1.8352429212319854
691,139.87987987987987,2.7056981540208347,2.120538609559215,1.834706880461126
692,140.07507507507506,2.7043883633055463,2.119817866913948,1.8341724895541063
693,140.27027027027026,2.7030828493152,2.1190993741382345,1.8336397409281013
694,140.46546546546546,2.70178159128886,2.118383120754796,1.8331086270465573
695,140.66066066066065,2.700484568598903,2.1176690963510825,1.8325791404188398
696,140.85585585585585,2.699191760749958,2.11695729057877,1.8320512735998866
